,Unnamed: 0,index,REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,MZ_ENT,ID_ZONA_LOC,ID_MANZENT,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,PUEBLO,VIV_PART,VIV_COL,VPOMP,TOTAL_VIV,CANT_HOG,P01_1,P01_2,P01_3,P01_4,P01_5,P01_6,P01_7,P03A_1,P03A_2,P03A_3,P03A_4,P03A_5,P03A_6,P03B_1,P03B_2,P03B_3,P03B_4,P03B_5,P03B_6,P03B_7,P03C_1,P03C_2,P03C_3,P03C_4,P03C_5,MATACEP,MATREC,MATIRREC,P05_1,P05_2,P05_3,P05_4,REGION_15R,PROVINCIA_15R,COMUNA_15R,ID_MANZENT_15R,Coordenada X,Coordenada Y,Provincia Nombre,Comuna Nombre,Area
4998,4998,4999,8,81,8102,3,1,4,502,6188,8102031004502,48,24,24,4,4,35,5,0,9,20,0,15,20,15,20,0,0,0,0,0,0,8,6,1,0,0,0,14,0,1,0,0,0,0,10,0,5,0,0,10,5,0,15,0,0,0,8,81,8102,8102031004502,-73.18405,-37.00668,CONCEPCIÓN,CORONEL,36284
4999,4999,5000,8,81,8102,3,1,4,503,6188,8102031004503,27,13,14,0,0,18,4,0,9,13,0,9,13,9,13,0,0,0,0,0,0,0,4,4,1,0,0,6,0,3,0,0,0,0,9,0,0,0,0,8,1,0,9,0,0,0,8,81,8102,8102031004503,-73.1827,-37.00872,CONCEPCIÓN,CORONEL,36487
5000,5000,5001,8,81,8102,3,1,4,500,6188,8102031004500,58,23,35,0,0,38,17,0,0,30,0,22,30,23,30,0,0,0,0,0,0,1,18,1,2,0,0,19,0,3,0,0,0,0,21,0,0,1,0,19,3,0,21,0,0,0,8,81,8102,8102031004500,-73.18328000000002,-37.0034,CONCEPCIÓN,CORONEL,197888
5001,5001,5002,8,81,8102,3,1,4,501,6188,8102031004501,31,13,18,0,0,23,5,0,4,16,0,10,16,10,16,0,0,0,0,0,0,0,8,2,0,0,0,7,0,3,0,0,0,0,10,0,0,0,0,10,0,0,10,0,0,0,8,81,8102,8102031004501,-73.18553,-37.00553,CONCEPCIÓN,CORONEL,21757
5002,5002,5003,8,81,8102,3,1,5,504,7868,8102031005504,20,7,13,0,0,16,0,0,5,6,0,6,6,6,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,1,0,6,0,0,0,8,81,8102,8102031005504,-73.15646,-37.02366,CONCEPCIÓN,CORONEL,5325
5003,5003,5004,8,81,8102,3,1,5,501,7868,8102031005501,41,22,19,5,4,32,0,0,10,12,0,11,12,12,12,0,0,0,0,0,0,0,10,1,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,8,81,8102,8102031005501,-73.15817,-37.02475,CONCEPCIÓN,CORONEL,43821
5004,5004,5005,8,81,8102,3,1,5,502,7868,8102031005502,21,13,8,0,0,13,0,0,4,8,0,6,8,6,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,8,81,8102,8102031005502,-73.15942,-37.02471,CONCEPCIÓN,CORONEL,2497
5005,5005,5006,8,81,8102,4,1,3,501,14663,8102041003501,56,28,28,0,0,37,10,0,0,31,0,26,31,26,4,27,0,0,0,0,0,22,4,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,0,26,0,0,26,0,0,0,8,81,8102,8102041003501,-73.16595,-36.99677,CONCEPCIÓN,CORONEL,6034
5006,5006,5007,8,81,8102,4,1,3,502,14663,8102041003502,80,33,47,6,5,57,12,0,15,29,0,25,29,25,28,1,0,0,0,0,0,6,2,9,8,0,0,8,0,17,0,0,0,0,24,1,0,0,0,17,8,0,24,1,0,0,8,81,8102,8102041003502,-73.16631,-36.99734,CONCEPCIÓN,CORONEL,4641
5007,5007,5008,8,81,8102,8,1,2,500,5875,8102081002500,88,46,42,4,15,61,8,0,12,34,0,30,34,30,31,1,0,0,0,2,0,4,2,9,14,0,0,0,0,30,0,0,0,0,21,0,7,2,0,10,19,0,30,0,0,0,8,81,8102,8102081002500,-73.13001,-37.03015,CONCEPCIÓN,CORONEL,10603
5008,5008,5009,8,81,8102,8,1,2,503,5875,8102081002503,41,19,22,0,0,26,10,0,0,16,0,14,16,14,16,0,0,0,0,0,0,2,5,7,0,0,0,2,0,12,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,8,81,8102,8102081002503,-73.13547,-37.03407,CONCEPCIÓN,CORONEL,9080
5009,5009,5010,8,81,8102,8,1,2,504,5875,8102081002504,52,27,25,4,8,32,8,0,9,18,0,14,18,14,17,0,0,0,0,0,1,2,3,9,0,0,0,2,0,12,0,0,0,0,13,0,1,0,0,13,1,0,12,0,0,0,8,81,8102,8102081002504,-73.13544,-37.03492,CONCEPCIÓN,CORONEL,8322
5010,5010,5011,8,81,8102,8,1,2,507,5875,8102081002507,90,37,53,8,16,59,7,0,0,28,0,26,28,27,27,0,0,0,1,0,0,5,4,15,2,0,0,0,0,26,0,0,0,0,24,1,1,0,0,23,3,0,26,0,0,0,8,81,8102,8102081002507,-73.13606,-37.03926,CONCEPCIÓN,CORONEL,7720
5011,5011,5012,8,81,8102,8,1,2,505,5875,8102081002505,62,32,30,5,6,38,13,0,10,23,0,22,23,25,23,0,0,0,0,0,0,0,2,12,8,0,0,2,0,20,0,0,0,0,21,0,0,1,0,14,8,0,22,0,0,0,8,81,8102,8102081002505,-73.13544,-37.03584,CONCEPCIÓN,CORONEL,8760
5012,5012,5013,8,81,8102,8,1,2,509,5875,8102081002509,35,16,19,0,5,24,0,0,15,9,0,9,9,9,9,0,0,0,0,0,0,0,4,5,0,0,0,1,0,8,0,0,0,0,6,0,1,1,0,6,2,0,9,0,0,0,8,81,8102,8102081002509,-73.13678,-37.03979,CONCEPCIÓN,CORONEL,2697
5013,5013,5014,8,81,8102,8,1,2,508,5875,8102081002508,17,9,8,0,0,11,0,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0,5,0,0,0,0,0,0,3,1,1,0,4,1,5,0,0,0,8,81,8102,8102081002508,-73.13602,-37.03992,CONCEPCIÓN,CORONEL,1778
5014,5014,5015,8,81,8102,8,1,2,506,5875,8102081002506,93,44,49,6,12,66,9,0,14,32,0,30,32,30,30,0,0,0,2,0,0,1,10,12,6,0,1,0,0,29,0,0,1,0,28,0,1,1,0,21,7,2,30,0,0,0,8,81,8102,8102081002506,-73.13541,-37.03859,CONCEPCIÓN,CORONEL,7319
5015,5015,5016,8,81,8102,8,1,3,501,12775,8102081003501,41,17,24,0,4,32,0,0,0,14,0,12,14,12,14,0,0,0,0,0,0,0,6,5,1,0,0,1,0,11,0,0,0,0,10,0,0,2,0,10,2,0,12,0,0,0,8,81,8102,8102081003501,-73.1411,-37.03456,CONCEPCIÓN,CORONEL,11662
5016,5016,5017,8,81,8102,11,1,5,500,5984,8102111005500,419,194,225,27,68,292,32,0,71,208,0,146,208,146,50,158,0,0,0,0,0,104,38,1,0,0,0,13,49,79,0,0,0,0,140,0,0,0,0,139,0,0,142,0,0,0,8,81,8102,8102111005500,-73.15552,-36.9898,CONCEPCIÓN,CORONEL,18227
5017,5017,5018,8,81,8102,11,1,5,501,5984,8102111005501,165,72,93,11,21,125,8,0,10,100,0,53,100,54,41,59,0,0,0,0,0,33,20,0,0,0,0,4,7,42,0,0,0,0,51,0,2,0,0,51,2,0,53,0,0,0,8,81,8102,8102111005501,-73.15399000000002,-36.99096,CONCEPCIÓN,CORONEL,6160
5018,5018,5019,8,81,8102,11,1,8,500,10608,8102111008500,577,265,312,52,130,380,15,6,86,178,0,163,178,166,178,0,0,0,0,0,0,45,118,0,0,0,0,23,0,140,0,0,0,0,160,1,1,1,0,160,3,0,161,0,0,0,8,81,8102,8102111008500,-73.15326,-36.99343,CONCEPCIÓN,CORONEL,35153
5019,5019,5020,8,81,8102,11,1,8,501,10608,8102111008501,1195,579,616,155,194,796,50,5,131,427,0,367,427,367,309,117,0,0,1,0,0,97,36,201,32,0,0,17,33,310,0,0,3,0,357,0,7,0,1,323,35,4,361,3,0,0,8,81,8102,8102111008501,-73.14896999999998,-36.99095,CONCEPCIÓN,CORONEL,477522
5020,5020,5021,8,81,8102,11,1,9,502,6495,8102111009502,98,48,50,15,22,61,0,0,4,37,0,29,37,30,37,0,0,0,0,0,0,3,0,26,0,0,0,0,0,29,0,0,0,0,29,0,0,0,0,29,0,0,29,0,0,0,8,81,8102,8102111009502,-73.15361999999998,-37.003,CONCEPCIÓN,CORONEL,3377
5021,5021,5022,8,81,8102,11,1,11,500,6992,8102111011500,154,62,92,24,34,92,4,0,17,48,0,46,48,46,42,6,0,0,0,0,0,21,0,21,4,0,0,1,3,42,0,0,0,0,37,0,8,0,0,35,10,0,45,0,0,0,8,81,8102,8102111011500,-73.15775,-37.00299,CONCEPCIÓN,CORONEL,71853
5022,5022,5023,8,81,8102,11,1,11,501,6992,8102111011501,627,284,343,89,114,396,28,0,82,210,0,192,210,195,173,37,0,0,0,0,0,53,24,91,20,0,4,1,20,170,0,0,1,0,185,0,3,1,0,164,20,5,192,0,0,0,8,81,8102,8102111011501,-73.15604,-37.00278,CONCEPCIÓN,CORONEL,24353
5023,5023,5024,8,81,8102,11,1,14,500,14424,8102111014500,70,28,42,0,16,40,0,0,7,22,0,21,22,22,22,0,0,0,0,0,0,12,9,0,0,0,0,1,0,20,0,0,0,0,21,0,0,0,0,21,0,0,21,0,0,0,8,81,8102,8102111014500,-73.14851,-36.98419000000001,CONCEPCIÓN,CORONEL,2983
5024,5024,5025,8,81,8102,11,1,14,501,14424,8102111014501,80,39,41,16,0,48,0,0,15,23,0,21,23,21,23,0,0,0,0,0,0,8,13,0,0,0,0,2,0,19,0,0,0,0,20,0,1,0,0,20,1,0,21,0,0,0,8,81,8102,8102111014501,-73.14863000000003,-36.98448,CONCEPCIÓN,CORONEL,3098
5025,5025,5026,8,81,8102,11,1,12,1,14610,8102111012001,330,156,174,37,71,207,15,0,22,101,0,94,101,94,101,0,0,0,0,0,0,12,81,1,0,0,0,11,0,83,0,0,0,0,86,0,7,1,0,86,8,0,94,0,0,0,8,81,8102,8102111012001,-73.1551,-36.95967,CONCEPCIÓN,CORONEL,431024
5026,5026,5027,8,81,8102,11,1,13,45,10563,8102111013045,175,85,90,0,29,115,0,0,17,57,0,54,57,54,57,0,0,0,0,0,0,23,31,0,0,0,0,3,0,51,0,0,0,0,54,0,0,0,0,54,0,0,54,0,0,0,8,81,8102,8102111013045,-73.15073000000002,-36.96384000000001,CONCEPCIÓN,CORONEL,8988
5027,5027,5028,8,81,8102,11,1,13,44,10563,8102111013044,210,108,102,32,35,139,4,0,6,79,0,65,79,65,79,0,0,0,0,0,0,2,62,0,0,0,0,5,0,59,0,0,0,0,64,0,0,0,0,64,0,0,64,0,0,0,8,81,8102,8102111013044,-73.14931,-36.96392,CONCEPCIÓN,CORONEL,13594
5028,5028,5029,8,81,8102,11,1,13,43,10563,8102111013043,223,106,117,38,0,147,0,0,32,97,0,74,97,74,97,0,0,0,0,0,0,0,74,0,0,0,0,7,0,67,0,0,0,0,74,0,0,0,0,74,0,0,74,0,0,0,8,81,8102,8102111013043,-73.14817,-36.96398,CONCEPCIÓN,CORONEL,15392
5029,5029,5030,8,81,8102,11,1,13,500,10563,8102111013500,795,387,408,115,127,530,23,0,62,291,0,245,291,246,291,0,0,0,0,0,0,85,159,1,0,0,0,48,4,192,0,0,0,0,242,0,2,0,0,241,2,0,242,0,0,0,8,81,8102,8102111013500,-73.1472,-36.95968,CONCEPCIÓN,CORONEL,192278
5030,5030,5031,8,81,8102,11,1,13,37,10563,8102111013037,238,116,122,32,38,164,4,0,30,83,0,80,83,80,83,0,0,0,0,0,0,23,57,0,0,0,0,3,0,77,0,0,0,0,72,0,8,0,0,72,8,0,80,0,0,0,8,81,8102,8102111013037,-73.15187,-36.96257,CONCEPCIÓN,CORONEL,14316
5031,5031,5032,8,81,8102,11,1,13,46,10563,8102111013046,142,67,75,21,20,97,4,0,24,48,0,47,48,48,48,0,0,0,0,0,0,3,43,1,0,0,0,1,0,46,0,0,0,0,47,0,0,0,0,47,0,0,47,0,0,0,8,81,8102,8102111013046,-73.15179,-36.96377,CONCEPCIÓN,CORONEL,8717
5032,5032,5033,8,81,8102,3,1,5,500,7868,8102031005500,21,9,12,0,0,15,0,0,0,5,0,5,5,5,5,0,0,0,0,0,0,1,1,3,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,8,81,8102,8102031005500,-73.16751,-37.0248,CONCEPCIÓN,CORONEL,429931
5033,5033,5034,8,81,8102,3,1,2,21,8060,8102031002021,125,65,60,6,17,80,22,0,11,44,0,37,44,38,44,0,0,0,0,0,0,9,23,4,1,0,0,24,0,8,5,0,0,0,36,0,0,0,0,30,6,0,37,0,0,0,8,81,8102,8102031002021,-73.17653,-37.02551,CONCEPCIÓN,CORONEL,51316
5034,5034,5035,8,81,8102,11,1,9,27,6495,8102111009027,104,48,56,12,26,62,4,0,16,33,0,29,33,29,33,0,0,0,0,0,0,0,16,13,0,0,0,0,0,29,0,0,0,0,26,2,1,0,0,26,3,0,29,0,0,0,8,81,8102,8102111009027,-73.15064,-37.00235,CONCEPCIÓN,CORONEL,3539
5035,5035,5036,8,81,8102,11,1,9,28,6495,8102111009028,83,42,41,0,22,50,0,0,0,32,0,29,32,29,32,0,0,0,0,0,0,0,1,28,0,0,0,0,0,29,0,0,0,0,28,0,0,1,0,28,1,0,28,0,0,0,8,81,8102,8102111009028,-73.15185,-37.00259000000001,CONCEPCIÓN,CORONEL,3660
5036,5036,5037,8,81,8102,11,1,12,802,14610,8102111012802,21,10,11,0,0,14,0,0,0,8,0,6,8,6,8,0,0,0,0,0,0,4,2,0,0,0,0,1,0,5,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,8,81,8102,8102111012802,-73.13913000000002,-36.97563,CONCEPCIÓN,CORONEL,1926
5037,5037,5038,8,81,8102,11,1,12,804,14610,8102111012804,22,11,11,0,0,12,0,0,6,9,0,6,9,6,9,0,0,0,0,0,0,3,3,0,0,0,0,1,0,5,0,0,0,0,4,0,2,0,0,4,2,0,6,0,0,0,8,81,8102,8102111012804,-73.13943,-36.9764,CONCEPCIÓN,CORONEL,2409
5038,5038,5039,8,81,8102,11,1,12,803,14610,8102111012803,22,13,9,0,4,15,0,0,4,12,0,9,12,9,12,0,0,0,0,0,0,5,3,0,1,0,0,0,0,9,0,0,0,0,8,0,0,0,0,7,1,0,9,0,0,0,8,81,8102,8102111012803,-73.13928,-36.97602,CONCEPCIÓN,CORONEL,2162
5039,5039,5040,8,81,8102,11,1,12,815,14610,8102111012815,47,23,24,0,6,34,0,0,4,29,0,14,29,14,29,0,0,0,0,0,0,13,1,0,0,0,0,4,0,10,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,8,81,8102,8102111012815,-73.13603,-36.9759,CONCEPCIÓN,CORONEL,5461
5040,5040,5041,8,81,8102,11,1,12,814,14610,8102111012814,46,20,26,5,8,33,0,0,9,19,0,18,19,18,19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,18,0,0,18,0,0,0,8,81,8102,8102111012814,-73.13627,-36.97683,CONCEPCIÓN,CORONEL,5444
5041,5041,5042,8,81,8102,11,1,12,807,14610,8102111012807,72,34,38,7,12,53,0,0,11,33,0,25,33,25,33,0,0,0,0,0,0,21,4,0,0,0,0,0,0,25,0,0,0,0,24,0,0,0,0,24,0,0,25,0,0,0,8,81,8102,8102111012807,-73.13831,-36.9755,CONCEPCIÓN,CORONEL,5481
5042,5042,5043,8,81,8102,11,1,12,806,14610,8102111012806,64,32,32,13,0,39,0,0,8,31,0,20,31,20,31,0,0,0,0,0,0,11,9,0,0,0,0,1,0,19,0,0,0,0,18,0,2,0,0,18,2,0,20,0,0,0,8,81,8102,8102111012806,-73.13858,-36.97643,CONCEPCIÓN,CORONEL,5471
5043,5043,5044,8,81,8102,11,1,12,812,14610,8102111012812,26,15,11,4,0,20,0,0,0,31,0,12,31,12,31,0,0,0,0,0,0,10,2,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,12,0,0,12,0,0,0,8,81,8102,8102111012812,-73.13698000000002,-36.97573,CONCEPCIÓN,CORONEL,5360
5044,5044,5045,8,81,8102,11,1,12,813,14610,8102111012813,50,24,26,8,6,36,0,0,10,29,0,17,29,17,29,0,0,0,0,0,0,15,1,1,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,17,0,0,17,0,0,0,8,81,8102,8102111012813,-73.13723,-36.97666,CONCEPCIÓN,CORONEL,5410
5045,5045,5046,8,81,8102,11,1,12,816,14610,8102111012816,20,9,11,0,0,13,0,0,0,12,0,7,12,7,12,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,6,0,1,0,0,6,1,0,7,0,0,0,8,81,8102,8102111012816,-73.13576,-36.97622,CONCEPCIÓN,CORONEL,2252
5046,5046,5047,8,81,8102,11,1,12,808,14610,8102111012808,22,9,13,0,0,17,0,0,7,12,0,7,12,7,12,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,81,8102,8102111012808,-73.13806,-36.97582,CONCEPCIÓN,CORONEL,2154
5047,5047,5048,8,81,8102,11,1,12,809,14610,8102111012809,20,12,8,0,0,14,0,0,4,11,0,8,11,8,11,0,0,0,0,0,0,7,1,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,8,81,8102,8102111012809,-73.13818,-36.97622,CONCEPCIÓN,CORONEL,2269
5048,5048,5049,8,81,8102,11,1,12,811,14610,8102111012811,29,12,17,0,6,18,0,0,6,13,0,12,13,12,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,1,0,0,10,0,12,0,0,0,8,81,8102,8102111012811,-73.13736999999998,-36.97594,CONCEPCIÓN,CORONEL,2208
5049,5049,5050,8,81,8102,11,1,15,804,14789,8102111015804,151,76,75,25,21,105,0,0,16,98,0,53,98,53,97,0,1,0,0,0,0,2,4,36,10,0,0,2,0,51,0,0,0,0,50,0,1,0,0,40,11,0,52,0,0,0,8,81,8102,8102111015804,-73.14335,-36.99588,CONCEPCIÓN,CORONEL,59541
5050,5050,5051,8,81,8102,11,1,15,802,14789,8102111015802,68,34,34,14,0,44,0,0,7,38,0,22,38,23,38,0,0,0,0,0,0,0,2,20,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,22,0,0,22,0,0,0,8,81,8102,8102111015802,-73.14684,-36.99664,CONCEPCIÓN,CORONEL,96009
5051,5051,5052,8,81,8102,11,1,15,820,14789,8102111015820,136,65,71,23,0,91,0,0,23,99,0,46,99,46,99,0,0,0,0,0,0,0,1,41,3,0,0,0,0,45,0,0,0,0,45,0,0,0,0,42,3,0,45,0,0,0,8,81,8102,8102111015820,-73.14126,-36.99697000000001,CONCEPCIÓN,CORONEL,16153
5052,5052,5053,8,81,8102,11,1,15,819,14789,8102111015819,14,6,8,0,0,0,0,0,0,18,0,4,18,4,18,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,1,0,4,0,0,0,8,81,8102,8102111015819,-73.1423,-36.99699,CONCEPCIÓN,CORONEL,3144
5053,5053,5054,8,81,8102,11,1,15,816,14789,8102111015816,21,9,12,0,0,16,0,0,5,16,0,8,16,8,16,0,0,0,0,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,8,0,0,0,0,5,3,0,8,0,0,0,8,81,8102,8102111015816,-73.14265,-36.9972,CONCEPCIÓN,CORONEL,2593
5054,5054,5055,8,81,8102,11,1,15,805,14789,8102111015805,151,73,78,0,23,102,0,0,22,80,0,52,80,52,80,0,0,0,0,0,0,0,1,50,0,0,0,4,0,47,0,0,0,0,36,0,15,0,0,36,15,0,52,0,0,0,8,81,8102,8102111015805,-73.14405,-36.99721,CONCEPCIÓN,CORONEL,12388
5055,5055,5056,8,81,8102,11,1,15,822,14789,8102111015822,10,5,5,0,0,0,0,0,0,8,0,5,8,5,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,8,81,8102,8102111015822,-73.14113,-36.99714,CONCEPCIÓN,CORONEL,1905
5056,5056,5057,8,81,8102,11,1,15,806,14789,8102111015806,17,9,8,0,0,13,0,0,0,8,0,6,8,6,8,0,0,0,0,0,0,1,0,4,1,0,0,0,0,6,0,0,0,0,6,0,0,0,0,5,1,0,6,0,0,0,8,81,8102,8102111015806,-73.14448,-36.99742,CONCEPCIÓN,CORONEL,1847
5057,5057,5058,8,81,8102,11,1,15,818,14789,8102111015818,40,17,23,4,9,27,0,0,5,20,0,11,20,11,20,0,0,0,0,0,0,0,1,10,0,0,0,0,0,11,0,0,0,0,10,0,0,0,0,10,0,0,11,0,0,0,8,81,8102,8102111015818,-73.14178000000003,-36.99766,CONCEPCIÓN,CORONEL,3578
5058,5058,5059,8,81,8102,11,1,15,817,14789,8102111015817,26,12,14,0,0,20,0,0,0,20,0,12,20,12,20,0,0,0,0,0,0,0,0,7,3,0,0,3,0,5,0,0,1,0,10,0,0,0,0,5,3,1,11,0,0,0,8,81,8102,8102111015817,-73.14217,-36.99785,CONCEPCIÓN,CORONEL,3405
5059,5059,5060,8,81,8102,11,1,15,814,14789,8102111015814,84,38,46,19,0,54,0,0,18,34,0,26,34,26,34,0,0,0,0,0,0,3,0,19,3,1,0,5,0,21,0,0,0,0,23,0,3,0,0,21,5,0,26,0,0,0,8,81,8102,8102111015814,-73.14254,-36.99804,CONCEPCIÓN,CORONEL,3399
5060,5060,5061,8,81,8102,11,1,15,810,14789,8102111015810,206,97,109,40,38,124,4,0,13,86,0,62,86,62,86,0,0,0,0,0,0,0,0,43,19,0,0,0,0,62,0,0,0,0,62,0,0,0,0,43,19,0,62,0,0,0,8,81,8102,8102111015810,-73.14406,-36.99818,CONCEPCIÓN,CORONEL,14430
5061,5061,5062,8,81,8102,11,1,15,808,14789,8102111015808,19,7,12,0,0,12,0,0,6,10,0,6,10,6,10,0,0,0,0,0,0,1,0,2,2,1,0,0,0,6,0,0,0,0,0,0,6,0,0,0,6,0,6,0,0,0,8,81,8102,8102111015808,-73.14449,-36.99792,CONCEPCIÓN,CORONEL,2172
5062,5062,5063,8,81,8102,11,1,15,809,14789,8102111015809,24,14,10,5,5,14,0,0,0,10,0,6,10,6,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5,0,0,6,0,0,0,8,81,8102,8102111015809,-73.14361,-36.99793,CONCEPCIÓN,CORONEL,2207
5063,5063,5064,8,81,8102,11,1,15,803,14789,8102111015803,210,115,95,38,33,129,10,0,23,83,0,69,83,69,83,0,0,0,0,0,0,3,1,57,7,0,1,0,0,69,0,0,0,0,67,0,1,0,0,60,7,1,69,0,0,0,8,81,8102,8102111015803,-73.1469,-37.00005,CONCEPCIÓN,CORONEL,67373
5064,5064,5065,8,81,8102,11,1,15,811,14789,8102111015811,44,18,26,8,5,26,5,0,0,22,0,13,22,13,22,0,0,0,0,0,0,0,3,9,0,0,0,1,0,11,0,0,1,0,13,0,0,0,0,11,0,1,13,0,0,0,8,81,8102,8102111015811,-73.14415,-36.99875,CONCEPCIÓN,CORONEL,7290
5065,5065,5066,8,81,8102,1,1,1,901,4600,8102011001901,37,21,16,0,0,21,0,0,0,22,0,13,22,14,22,0,0,0,0,0,0,3,4,3,3,0,0,2,0,11,0,0,0,0,11,0,2,0,0,8,5,0,13,0,0,0,8,81,8102,8102011001901,-73.14789,-37.02631,CONCEPCIÓN,CORONEL,32720
5066,5066,5067,8,81,8102,1,1,2,901,3459,8102011002901,80,36,44,6,10,51,13,0,5,25,0,25,25,26,25,0,0,0,0,0,0,4,9,12,0,0,0,0,0,25,0,0,0,0,23,0,2,0,0,23,2,0,22,0,0,2,8,81,8102,8102011002901,-73.14376999999998,-37.03384000000001,CONCEPCIÓN,CORONEL,18780
5067,5067,5068,8,81,8102,2,1,2,901,8389,8102021002901,22,15,7,0,0,0,0,0,0,8,0,7,8,7,8,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,81,8102,8102021002901,-73.15346,-37.01246,CONCEPCIÓN,CORONEL,10211
5068,5068,5069,8,81,8102,2,1,3,901,11399,8102021003901,14,6,8,0,0,9,0,0,7,5,0,5,5,5,5,0,0,0,0,0,0,3,1,1,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,8,81,8102,8102021003901,-73.15106999999998,-37.02392,CONCEPCIÓN,CORONEL,21699
5069,5069,5070,8,81,8102,3,1,1,901,8915,8102031001901,42,25,17,0,0,28,6,0,9,15,0,14,15,14,15,0,0,0,0,0,0,2,12,0,0,0,0,1,0,13,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,8,81,8102,8102031001901,-73.16676,-37.01219,CONCEPCIÓN,CORONEL,6036
5070,5070,5071,8,81,8102,3,1,2,901,8060,8102031002901,40,19,21,4,6,26,4,0,4,17,0,10,17,11,16,0,0,0,0,0,1,1,1,4,4,0,0,2,0,7,0,0,1,0,9,0,0,1,0,5,4,1,9,1,0,0,8,81,8102,8102031002901,-73.16789,-37.0217,CONCEPCIÓN,CORONEL,146924
5071,5071,5072,8,81,8102,3,1,3,901,5909,8102031003901,67,42,25,8,8,46,5,0,6,35,0,18,35,18,33,0,0,0,2,0,0,3,2,9,4,0,0,2,0,15,0,0,1,0,12,0,6,0,0,8,9,1,17,0,0,0,8,81,8102,8102031003901,-73.16141,-37.01836,CONCEPCIÓN,CORONEL,25019
5072,5072,5073,8,81,8102,3,1,4,901,6188,8102031004901,37,20,17,4,0,28,0,0,10,14,0,13,14,13,13,0,0,0,1,0,0,1,11,0,1,0,0,0,0,13,0,0,0,0,12,0,1,0,0,11,2,0,13,0,0,0,8,81,8102,8102031004901,-73.18001,-37.00716,CONCEPCIÓN,CORONEL,244332
5073,5073,5074,8,81,8102,3,1,5,901,7868,8102031005901,52,32,20,0,0,38,6,13,9,16,0,12,16,13,16,0,0,0,0,0,0,0,9,2,0,0,1,0,0,12,0,0,0,0,11,0,0,1,0,10,1,1,12,0,0,0,8,81,8102,8102031005901,-73.16273000000002,-37.0219,CONCEPCIÓN,CORONEL,24545
5074,5074,5075,8,81,8102,4,1,1,901,936,8102041001901,29,16,13,0,0,25,0,0,0,11,0,11,11,11,11,0,0,0,0,0,0,0,4,7,0,0,0,0,0,11,0,0,0,0,10,0,1,0,0,10,1,0,11,0,0,0,8,81,8102,8102041001901,-73.16703000000003,-36.98209,CONCEPCIÓN,CORONEL,13894
5075,5075,5076,8,81,8102,4,1,3,901,14663,8102041003901,55,27,28,0,9,36,0,0,0,26,0,14,26,14,24,0,0,0,2,0,0,2,4,6,1,0,1,0,0,13,0,1,0,0,12,0,1,0,0,11,2,0,5,8,0,1,8,81,8102,8102041003901,-73.17648,-36.99325,CONCEPCIÓN,CORONEL,81101
5076,5076,5077,8,81,8102,4,1,4,901,8726,8102041004901,32,17,15,0,0,25,0,0,6,14,0,10,14,10,13,0,0,0,1,0,0,1,2,3,3,0,0,2,0,7,0,0,0,0,8,0,1,0,0,6,3,0,8,1,0,0,8,81,8102,8102041004901,-73.17271,-36.99926,CONCEPCIÓN,CORONEL,56776
