,Unnamed: 0,Unnamed: 0.1,index,REGION,PROVINCIA,COMUNA,DC,AREA,ZC_LOC,MZ_ENT,ID_ZONA_LOC,ID_MANZENT,PERSONAS,HOMBRES,MUJERES,EDAD_0A5,EDAD_6A14,EDAD_15A64,EDAD_65YMAS,INMIGRANTES,PUEBLO,VIV_PART,VIV_COL,VPOMP,TOTAL_VIV,CANT_HOG,P01_1,P01_2,P01_3,P01_4,P01_5,P01_6,P01_7,P03A_1,P03A_2,P03A_3,P03A_4,P03A_5,P03A_6,P03B_1,P03B_2,P03B_3,P03B_4,P03B_5,P03B_6,P03B_7,P03C_1,P03C_2,P03C_3,P03C_4,P03C_5,MATACEP,MATREC,MATIRREC,P05_1,P05_2,P05_3,P05_4,REGION_15R,PROVINCIA_15R,COMUNA_15R,ID_MANZENT_15R,Coordenada X,Coordenada Y,Provincia Nombre,Comuna Nombre,Area,Factor_Riesgo_Manzana
9001,9001,9001,9002,8,81,8110,13,1,1,7,4322,8110131001007,95,48,47,6,9,66,14,0,11,36,0,31,36,32,28,1,0,3,0,0,4,5,8,11,6,0,0,5,1,24,0,0,0,0,27,1,2,0,0,21,9,0,30,0,0,0,8,81,8110,8110131001007,-73.1104,-36.72552,CONCEPCIÓN,TALCAHUANO,7928,4.0023965691221
9002,9002,9002,9003,8,81,8110,13,1,1,8,4322,8110131001008,53,31,22,0,0,38,8,0,9,31,0,17,31,17,29,0,0,0,0,0,2,2,10,4,0,1,0,1,0,16,0,0,0,0,15,0,2,0,0,14,3,0,17,0,0,0,8,81,8110,8110131001008,-73.11112,-36.725429999999996,CONCEPCIÓN,TALCAHUANO,11128,1.6009525521207766
9003,9003,9003,9004,8,81,8110,10,1,1,29,307,8110101001029,51,20,31,4,6,34,7,0,0,18,0,14,18,14,18,0,0,0,0,0,0,6,1,7,0,0,0,2,0,12,0,0,0,0,13,0,0,1,0,13,1,0,14,0,0,0,8,81,8110,8110101001029,-73.12439,-36.72549,CONCEPCIÓN,TALCAHUANO,7715,2.201322099805574
9004,9004,9004,9005,8,81,8110,2,1,1,9,643,8110021001009,98,61,37,5,10,65,18,5,6,32,2,26,34,30,24,0,0,2,0,0,6,1,1,22,2,0,0,2,0,24,0,0,0,0,25,1,0,0,0,23,3,0,26,0,0,0,8,81,8110,8110021001009,-73.10958000000002,-36.7256,CONCEPCIÓN,TALCAHUANO,14523,5.101349583419404
9005,9005,9005,9006,8,81,8110,10,1,1,8,307,8110101001008,65,35,30,0,0,44,15,0,0,25,0,25,25,25,24,0,0,1,0,0,0,0,8,11,5,0,1,2,0,21,1,0,0,0,14,0,11,0,0,6,17,1,25,0,0,0,8,81,8110,8110101001008,-73.11843,-36.72527,CONCEPCIÓN,TALCAHUANO,5132,3.1025331254871396
9006,9006,9006,9007,8,81,8110,8,1,1,12,1181,8110081001012,92,48,44,7,16,56,13,0,11,29,0,26,29,27,28,0,0,0,1,0,0,2,3,8,13,0,0,0,0,26,0,0,0,0,23,0,2,0,0,11,14,0,25,0,1,0,8,81,8110,8110081001012,-73.1391,-36.72566,CONCEPCIÓN,TALCAHUANO,5170,4.103558994197292
9007,9007,9007,9008,8,81,8110,13,1,1,9,4322,8110131001009,130,61,69,13,14,88,15,0,23,43,0,34,43,35,43,0,0,0,0,0,0,10,7,17,0,0,0,1,0,32,1,0,0,0,30,0,4,0,0,29,5,0,34,0,0,0,8,81,8110,8110131001009,-73.11203,-36.72564000000001,CONCEPCIÓN,TALCAHUANO,11927,5.602179927894692
9008,9008,9008,9009,8,81,8110,2,1,1,10,643,8110021001010,111,50,61,9,10,69,23,0,0,46,0,40,46,44,43,0,0,0,1,0,2,0,12,24,4,0,0,2,0,37,0,0,0,1,36,1,2,1,0,34,5,1,40,0,0,0,8,81,8110,8110021001010,-73.1086,-36.72572,CONCEPCIÓN,TALCAHUANO,14667,6.501513601963593
9009,9009,9009,9010,8,81,8110,10,1,1,10,307,8110101001010,18,11,7,0,0,0,0,0,0,11,0,7,11,7,9,0,0,2,0,0,0,2,2,3,0,0,0,1,0,6,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,8,81,8110,8110101001010,-73.11976999999997,-36.72545,CONCEPCIÓN,TALCAHUANO,4805,0.000749219562955255
9010,9010,9010,9011,8,81,8110,13,1,1,10,4322,8110131001010,204,110,94,13,22,144,25,0,18,73,0,66,73,66,69,0,0,4,0,0,0,5,16,37,8,0,0,8,0,57,0,0,1,0,64,0,1,0,0,55,9,1,66,0,0,0,8,81,8110,8110131001010,-73.113,-36.72578,CONCEPCIÓN,TALCAHUANO,12279,7.703322746151967
9011,9011,9011,9012,8,81,8110,2,1,1,11,643,8110021001011,72,31,41,5,6,36,25,0,5,29,1,23,30,24,23,0,0,4,2,0,0,0,6,17,0,0,0,0,0,23,0,0,0,0,22,0,1,0,0,22,1,0,23,0,0,0,8,81,8110,8110021001011,-73.10762,-36.72569,CONCEPCIÓN,TALCAHUANO,11667,6.201234250449987
9012,9012,9012,9013,8,81,8110,13,1,1,11,4322,8110131001011,177,86,91,15,21,112,29,0,13,78,0,64,78,64,75,0,0,3,0,0,0,3,19,29,12,0,0,9,0,53,0,0,0,0,55,2,2,3,1,45,16,1,64,0,0,0,8,81,8110,8110131001011,-73.11431,-36.72598,CONCEPCIÓN,TALCAHUANO,21560,8.801641929499073
9013,9013,9013,9014,8,81,8110,10,1,1,33,307,8110101001033,36,18,18,0,0,23,8,0,0,14,0,11,14,11,8,0,0,1,5,0,0,0,1,2,8,0,0,0,0,11,0,0,0,0,9,1,0,1,0,2,9,0,11,0,0,0,8,81,8110,8110101001033,-73.1211,-36.72564000000001,CONCEPCIÓN,TALCAHUANO,5546,2.1012982329606924
9014,9014,9014,9015,8,81,8110,10,1,1,9,307,8110101001009,65,34,31,0,0,48,12,0,8,40,0,33,40,33,29,1,0,8,2,0,0,1,3,28,1,0,0,1,0,32,0,0,0,0,29,0,3,0,1,28,4,1,33,0,0,0,8,81,8110,8110101001009,-73.11726999999998,-36.72614,CONCEPCIÓN,TALCAHUANO,8437,2.601540832049307
9015,9015,9015,9016,8,81,8110,10,1,1,32,307,8110101001032,44,26,18,5,4,29,6,0,0,17,0,14,17,14,16,0,0,0,0,0,1,5,0,7,2,0,0,1,0,11,0,0,2,0,8,0,6,0,0,5,7,2,13,0,0,0,8,81,8110,8110101001032,-73.12241999999998,-36.72583,CONCEPCIÓN,TALCAHUANO,5308,2.401657874905803
9016,9016,9016,9017,8,81,8110,13,1,1,14,4322,8110131001014,100,51,49,7,10,73,10,0,0,41,0,32,41,33,33,4,0,1,0,0,3,9,2,17,4,0,0,4,0,28,0,0,0,0,24,6,1,1,0,22,10,0,32,0,0,0,8,81,8110,8110131001014,-73.1109,-36.726890000000004,CONCEPCIÓN,TALCAHUANO,9188,3.40217675228559
9017,9017,9017,9018,8,81,8110,13,1,1,13,4322,8110131001013,99,39,60,8,10,68,13,0,12,34,0,32,34,35,34,0,0,0,0,0,0,1,1,29,1,0,0,0,0,32,0,0,0,0,30,1,1,0,0,29,3,0,31,0,0,0,8,81,8110,8110131001013,-73.11176,-36.72705,CONCEPCIÓN,TALCAHUANO,13135,4.201507422915874
9018,9018,9018,9019,8,81,8110,2,1,1,23,643,8110021001023,62,29,33,0,0,47,8,0,0,27,0,23,27,23,27,0,0,0,0,0,0,2,5,6,7,0,3,2,0,19,0,0,2,0,21,0,0,0,0,11,7,3,23,0,0,0,8,81,8110,8110021001023,-73.11023,-36.72699,CONCEPCIÓN,TALCAHUANO,5490,2.1022586520947177
9019,9019,9019,9020,8,81,8110,13,1,1,12,4322,8110131001012,123,63,60,7,12,85,19,0,20,56,0,42,56,45,55,0,0,1,0,0,0,7,4,20,10,0,0,5,0,36,0,0,0,0,37,3,1,0,0,30,11,0,42,0,0,0,8,81,8110,8110131001012,-73.11272,-36.7272,CONCEPCIÓN,TALCAHUANO,13001,5.201892162141374
9020,9020,9020,9021,8,81,8110,2,1,1,22,643,8110021001022,67,42,25,4,5,48,10,0,0,28,1,21,29,23,27,0,0,0,1,0,0,6,4,5,6,0,0,3,0,17,1,0,0,0,19,1,1,0,0,12,9,0,20,0,0,0,8,81,8110,8110021001022,-73.10974,-36.727059999999994,CONCEPCIÓN,TALCAHUANO,5658,2.9023683280311063
9021,9021,9021,9022,8,81,8110,2,1,1,21,643,8110021001021,59,28,31,7,6,40,6,0,15,21,0,19,21,21,20,0,0,0,1,0,0,0,8,5,5,0,1,1,0,16,0,0,2,0,16,0,3,0,0,9,7,3,19,0,0,0,8,81,8110,8110021001021,-73.109,-36.72712,CONCEPCIÓN,TALCAHUANO,12136,3.000972313777192
9022,9022,9022,9023,8,81,8110,9,1,1,1,4913,8110091001001,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81,8110,8110091001001,-73.11648000000002,-36.72783,CONCEPCIÓN,TALCAHUANO,15064,0.0
9023,9023,9023,9024,8,81,8110,13,1,1,15,4322,8110131001015,9,4,5,0,0,7,0,0,0,7,0,5,7,5,7,0,0,0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,5,0,0,0,0,1,4,0,5,0,0,0,8,81,8110,8110131001015,-73.11078,-36.72826,CONCEPCIÓN,TALCAHUANO,4304,0.0004182156133828996
9024,9024,9024,9025,8,81,8110,13,1,1,16,4322,8110131001016,94,38,56,7,15,60,12,0,0,35,0,31,35,32,32,0,0,0,3,0,0,1,3,22,5,0,0,3,0,27,0,0,1,0,26,0,4,1,0,22,8,1,31,0,0,0,8,81,8110,8110131001016,-73.11149,-36.72839000000001,CONCEPCIÓN,TALCAHUANO,10864,4.201730486008837
9025,9025,9025,9026,8,81,8110,13,1,1,17,4322,8110131001017,142,65,77,8,18,88,28,0,14,52,0,49,52,50,49,0,0,0,3,0,0,2,14,30,2,0,1,3,2,44,0,0,0,0,46,1,1,1,0,44,4,1,48,0,0,0,8,81,8110,8110131001017,-73.11244,-36.72855,CONCEPCIÓN,TALCAHUANO,11019,7.602577366367185
9026,9026,9026,9027,8,81,8110,13,1,1,18,4322,8110131001018,76,34,42,0,0,53,13,0,0,23,0,23,23,24,22,0,0,0,1,0,0,2,3,16,2,0,0,1,0,22,0,0,0,0,22,0,0,1,0,20,3,0,23,0,0,0,8,81,8110,8110131001018,-73.11105,-36.7294,CONCEPCIÓN,TALCAHUANO,12280,2.7012377850162865
9027,9027,9027,9028,8,81,8110,9,1,1,4,4913,8110091001004,97,53,44,8,14,61,14,0,10,28,0,27,28,31,28,0,0,0,0,0,0,1,20,6,0,0,0,0,0,27,0,0,0,0,25,2,0,0,0,25,2,0,27,0,0,0,8,81,8110,8110091001004,-73.11676999999997,-36.730259999999994,CONCEPCIÓN,TALCAHUANO,3751,4.405171954145562
9028,9028,9028,9029,8,81,8110,9,1,1,5,4913,8110091001005,107,53,54,7,16,74,10,0,24,29,0,29,29,35,29,0,0,0,0,0,0,13,7,6,3,0,0,1,0,28,0,0,0,0,12,5,12,0,0,9,20,0,29,0,0,0,8,81,8110,8110091001005,-73.11649,-36.730509999999995,CONCEPCIÓN,TALCAHUANO,3890,3.405501285347044
9029,9029,9029,9030,8,81,8110,9,1,1,6,4913,8110091001006,62,28,34,0,10,48,0,0,0,21,0,20,21,20,18,0,0,1,2,0,0,0,5,13,2,0,0,2,0,18,0,0,0,0,19,0,0,1,0,17,3,0,20,0,0,0,8,81,8110,8110091001006,-73.1162,-36.73076,CONCEPCIÓN,TALCAHUANO,3675,0.20337414965986395
9030,9030,9030,9031,8,81,8110,9,1,1,7,4913,8110091001007,76,39,37,4,8,51,13,0,6,24,0,24,24,25,24,0,0,0,0,0,0,0,12,12,0,0,0,0,0,24,0,0,0,0,20,3,0,1,0,20,4,0,24,0,0,0,8,81,8110,8110091001007,-73.11589000000002,-36.73104,CONCEPCIÓN,TALCAHUANO,3627,3.4041907912875655
9031,9031,9031,9032,8,81,8110,13,1,1,19,4322,8110131001019,15,10,5,0,0,11,0,0,0,10,0,9,10,9,3,0,0,0,6,0,1,0,0,2,4,0,3,0,0,7,0,0,2,0,7,0,2,0,0,1,5,3,9,0,0,0,8,81,8110,8110131001019,-73.11024,-36.73119000000001,CONCEPCIÓN,TALCAHUANO,5946,1.1005045408678105
9032,9032,9032,9033,8,81,8110,9,1,1,8,4913,8110091001008,58,30,28,0,7,36,15,0,0,21,0,19,21,19,20,0,0,0,1,0,0,0,11,8,0,0,0,0,0,19,0,0,0,0,18,1,0,0,0,18,1,0,19,0,0,0,8,81,8110,8110091001008,-73.1156,-36.7313,CONCEPCIÓN,TALCAHUANO,3458,3.1033545401966456
9033,9033,9033,9034,8,81,8110,9,1,2,3,664,8110091002003,51,26,25,0,0,33,0,0,4,17,0,17,17,17,17,0,0,0,0,0,0,0,6,11,0,0,0,0,0,17,0,0,0,0,14,3,0,0,0,14,3,0,17,0,0,0,8,81,8110,8110091002003,-73.11753,-36.73122,CONCEPCIÓN,TALCAHUANO,3554,0.0028700056274620148
9034,9034,9034,9035,8,81,8110,9,1,1,9,4913,8110091001009,68,34,34,7,11,43,7,0,6,22,0,21,22,23,22,0,0,0,0,0,0,1,2,16,1,0,0,0,0,20,0,0,0,0,18,1,1,0,0,17,3,0,20,0,0,0,8,81,8110,8110091001009,-73.11531,-36.73155,CONCEPCIÓN,TALCAHUANO,3433,2.8039615496650163
9035,9035,9035,9036,8,81,8110,9,1,2,5,664,8110091002005,134,61,73,13,24,79,18,0,13,42,0,39,42,39,42,0,0,0,0,0,0,0,14,25,0,0,0,1,1,37,0,0,0,0,36,0,0,3,0,36,3,0,38,0,0,0,8,81,8110,8110091002005,-73.11634000000002,-36.73191,CONCEPCIÓN,TALCAHUANO,6435,6.204164724164724
9036,9036,9036,9037,8,81,8110,9,1,2,4,664,8110091002004,75,39,36,0,0,50,12,4,13,24,0,23,24,23,21,0,0,0,2,0,1,1,11,7,4,0,0,3,0,20,0,0,0,0,23,0,0,0,0,19,4,0,23,0,0,0,8,81,8110,8110091002004,-73.11766999999998,-36.7316,CONCEPCIÓN,TALCAHUANO,3403,3.0044078754040555
9037,9037,9037,9038,8,81,8110,9,1,1,22,4913,8110091001022,69,34,35,4,8,47,10,0,6,28,0,28,28,29,26,0,0,1,1,0,0,0,2,19,7,0,0,1,0,26,0,0,1,0,27,0,1,0,0,20,7,1,28,0,0,0,8,81,8110,8110091001022,-73.11075,-36.73202,CONCEPCIÓN,TALCAHUANO,8939,3.0015437968452847
9038,9038,9038,9039,8,81,8110,9,1,1,10,4913,8110091001010,47,24,23,4,8,29,6,0,7,13,0,12,13,12,13,0,0,0,0,0,0,1,1,10,0,0,0,0,0,12,0,0,0,0,10,0,0,2,0,10,2,0,12,0,0,0,8,81,8110,8110091001010,-73.11503,-36.731809999999996,CONCEPCIÓN,TALCAHUANO,3221,2.0029183483390254
9039,9039,9039,9040,8,81,8110,9,1,2,20,664,8110091002020,78,43,35,8,9,52,9,0,11,34,0,28,34,28,31,0,0,2,1,0,0,0,17,7,3,0,1,2,0,26,0,0,0,0,23,0,5,0,0,19,8,1,28,0,0,0,8,81,8110,8110091002020,-73.11655999999998,-36.73222,CONCEPCIÓN,TALCAHUANO,5524,3.602824040550326
9040,9040,9040,9041,8,81,8110,9,1,2,21,664,8110091002021,70,31,39,4,8,41,17,0,0,25,0,24,25,24,24,0,0,0,1,0,0,4,2,18,0,0,0,0,0,24,0,0,0,0,14,4,6,0,0,14,10,0,23,0,0,0,8,81,8110,8110091002021,-73.11782,-36.731970000000004,CONCEPCIÓN,TALCAHUANO,3431,4.3040804430195285
9041,9041,9041,9042,8,81,8110,9,1,1,11,4913,8110091001011,56,25,31,4,11,33,8,0,18,19,0,18,19,18,18,0,0,0,0,0,1,3,6,8,0,0,1,0,0,18,0,0,0,0,16,2,0,0,0,15,2,1,18,0,0,0,8,81,8110,8110091001011,-73.11471,-36.732079999999996,CONCEPCIÓN,TALCAHUANO,3049,2.5036733355198426
9042,9042,9042,9043,8,81,8110,9,1,1,21,4913,8110091001021,84,39,45,7,9,54,14,0,0,31,0,30,31,30,30,0,0,1,0,0,0,0,7,18,5,0,0,1,0,29,0,0,0,0,28,1,1,0,0,23,7,0,30,0,0,0,8,81,8110,8110091001021,-73.11131999999998,-36.73239,CONCEPCIÓN,TALCAHUANO,9283,4.201809759775935
9043,9043,9043,9044,8,81,8110,9,1,2,19,664,8110091002019,105,49,56,14,14,68,9,0,10,37,0,33,37,33,35,0,0,0,2,0,0,0,17,15,0,0,0,1,0,31,0,0,0,0,28,4,0,0,0,28,4,0,31,0,1,0,8,81,8110,8110091002019,-73.11676999999997,-36.73253,CONCEPCIÓN,TALCAHUANO,4768,4.804404362416108
9044,9044,9044,9045,8,81,8110,9,1,1,12,4913,8110091001012,81,39,42,6,15,55,5,0,0,20,0,19,20,21,18,0,0,1,1,0,0,2,5,6,6,0,0,1,0,18,0,0,0,0,15,0,3,1,0,12,7,0,19,0,0,0,8,81,8110,8110091001012,-73.11443,-36.73234,CONCEPCIÓN,TALCAHUANO,2953,2.30548594649509
9045,9045,9045,9046,8,81,8110,9,1,2,22,664,8110091002022,75,37,38,8,0,52,0,0,0,27,0,25,27,25,27,0,0,0,0,0,0,1,7,13,3,0,0,1,0,22,0,1,0,0,15,3,6,0,0,13,11,0,24,0,0,0,8,81,8110,8110091002022,-73.11796,-36.73235,CONCEPCIÓN,TALCAHUANO,3624,1.6041390728476823
9046,9046,9046,9047,8,81,8110,15,1,1,6,2473,8110151001006,97,56,41,0,19,65,0,0,11,31,0,31,31,31,28,0,0,0,3,0,0,4,16,8,3,0,0,1,0,24,6,0,0,0,31,0,0,0,0,22,9,0,31,0,0,0,8,81,8110,8110151001006,-73.09899,-36.73599,CONCEPCIÓN,TALCAHUANO,301741,0.3000642935497662
9047,9047,9047,9048,8,81,8110,9,1,1,20,4913,8110091001020,117,62,55,7,8,89,13,0,12,35,0,34,35,35,35,0,0,0,0,0,0,2,9,20,2,0,1,1,0,32,0,0,0,0,27,2,5,0,0,23,9,1,34,0,0,0,8,81,8110,8110091001020,-73.11189,-36.73276,CONCEPCIÓN,TALCAHUANO,9292,4.102518295307792
9048,9048,9048,9049,8,81,8110,15,1,1,3,2473,8110151001003,199,98,101,10,13,143,33,0,12,66,0,61,66,61,63,0,0,1,0,0,2,11,22,22,6,0,0,11,0,50,0,0,0,0,60,1,0,0,0,55,6,0,61,0,0,0,8,81,8110,8110151001003,-73.10385,-36.73742,CONCEPCIÓN,TALCAHUANO,82484,8.60048251782164
9049,9049,9049,9050,8,81,8110,9,1,1,13,4913,8110091001013,89,48,41,8,11,66,4,0,0,20,0,20,20,26,20,0,0,0,0,0,0,1,6,11,2,0,0,3,0,17,0,0,0,0,18,1,1,0,0,16,4,0,20,0,0,0,8,81,8110,8110091001013,-73.11415,-36.7326,CONCEPCIÓN,TALCAHUANO,2932,2.4060709413369716
9050,9050,9050,9051,8,81,8110,9,1,2,18,664,8110091002018,146,73,73,14,29,94,9,0,14,37,0,37,37,37,32,0,0,0,5,0,0,1,11,23,2,0,0,0,0,37,0,0,0,0,31,3,1,2,0,29,8,0,37,0,0,0,8,81,8110,8110091002018,-73.11701,-36.73285,CONCEPCIÓN,TALCAHUANO,4655,5.106272824919442
9051,9051,9051,9052,8,81,8110,9,1,2,37,664,8110091002037,192,100,92,10,30,133,19,0,9,50,0,48,50,53,50,0,0,0,0,0,0,15,27,1,4,0,0,2,0,44,0,0,0,0,44,0,2,1,0,39,7,0,47,0,0,0,8,81,8110,8110091002037,-73.11801,-36.737359999999995,CONCEPCIÓN,TALCAHUANO,230898,5.800166307200582
9052,9052,9052,9053,8,81,8110,9,1,2,6,664,8110091002006,140,73,67,17,18,85,20,0,16,44,0,42,44,42,44,0,0,0,0,0,0,1,10,26,2,0,3,10,0,32,0,0,0,0,38,1,2,1,0,33,6,3,42,0,0,0,8,81,8110,8110091002006,-73.11591,-36.73301,CONCEPCIÓN,TALCAHUANO,5602,7.704998214923242
9053,9053,9053,9054,8,81,8110,9,1,2,23,664,8110091002023,148,73,75,7,22,97,22,0,13,47,0,46,47,46,45,0,0,1,1,0,0,6,16,17,7,0,0,1,0,45,0,0,0,0,38,0,6,2,0,32,14,0,46,0,0,0,8,81,8110,8110091002023,-73.11859,-36.733309999999996,CONCEPCIÓN,TALCAHUANO,7321,5.904043163502254
9054,9054,9054,9055,8,81,8110,9,1,1,19,4913,8110091001019,105,53,52,5,10,71,19,0,8,36,0,34,36,35,36,0,0,0,0,0,0,1,17,13,3,0,0,0,0,34,0,0,0,0,29,0,4,1,0,26,8,0,34,0,0,0,8,81,8110,8110091001019,-73.11246,-36.733129999999996,CONCEPCIÓN,TALCAHUANO,9673,4.802170991419415
9055,9055,9055,9056,8,81,8110,9,1,1,14,4913,8110091001014,38,16,22,0,0,28,5,0,0,9,0,9,9,13,9,0,0,0,0,0,0,1,0,8,0,0,0,0,0,9,0,0,0,0,2,0,5,1,0,2,6,0,9,0,0,0,8,81,8110,8110091001014,-73.11386,-36.73285,CONCEPCIÓN,TALCAHUANO,2747,1.002766654532217
9056,9056,9056,9057,8,81,8110,9,1,2,24,664,8110091002024,157,80,77,18,15,104,20,0,11,47,0,47,47,47,47,0,0,0,0,0,0,2,14,30,1,0,0,1,0,46,0,0,0,0,38,9,0,0,0,37,10,0,47,0,0,0,8,81,8110,8110091002024,-73.11813000000002,-36.73342,CONCEPCIÓN,TALCAHUANO,7126,7.60440639910188
9057,9057,9057,9058,8,81,8110,9,1,1,23,4913,8110091001023,78,42,36,0,0,55,12,0,7,23,0,22,23,29,22,0,0,0,1,0,0,0,6,4,12,0,0,1,0,21,0,0,0,0,20,1,1,0,0,10,12,0,22,0,0,0,8,81,8110,8110091001023,-73.10963000000002,-36.73317,CONCEPCIÓN,TALCAHUANO,8353,2.5018675924817435
9058,9058,9058,9059,8,81,8110,9,1,2,7,664,8110091002007,116,55,61,8,20,74,14,0,0,29,0,29,29,31,29,0,0,0,0,0,0,2,13,14,0,0,0,0,0,29,0,0,0,0,23,0,5,1,0,23,6,0,27,0,0,0,8,81,8110,8110091002007,-73.1156,-36.733259999999994,CONCEPCIÓN,TALCAHUANO,5567,4.404167415124843
9059,9059,9059,9060,8,81,8110,9,1,2,25,664,8110091002025,145,71,74,4,25,95,21,0,20,47,0,45,47,45,47,0,0,0,0,0,0,3,11,21,10,0,0,1,0,44,0,0,0,0,23,3,13,4,0,21,22,0,45,0,0,0,8,81,8110,8110091002025,-73.11771,-36.73359,CONCEPCIÓN,TALCAHUANO,6485,5.004471858134156
9060,9060,9060,9061,8,81,8110,9,1,1,15,4913,8110091001015,55,25,30,9,6,32,8,0,4,18,0,17,18,17,18,0,0,0,0,0,0,4,2,11,0,0,0,0,0,17,0,0,0,0,13,0,4,0,0,13,4,0,17,0,0,0,8,81,8110,8110091001015,-73.11354,-36.73312,CONCEPCIÓN,TALCAHUANO,2577,3.4042685292976333
9061,9061,9061,9062,8,81,8110,9,1,2,8,664,8110091002008,149,76,73,14,16,108,11,0,17,40,0,38,40,39,39,0,0,0,0,0,1,0,8,29,1,0,0,3,0,35,0,0,0,0,33,2,2,0,0,32,5,0,38,0,0,0,8,81,8110,8110091002008,-73.11529,-36.7335,CONCEPCIÓN,TALCAHUANO,5370,5.005549348230913
9062,9062,9062,9063,8,81,8110,9,1,1,24,4913,8110091001024,94,43,51,7,6,67,14,0,4,36,0,31,36,35,36,0,0,0,0,0,0,3,7,16,5,0,0,2,0,29,0,0,0,0,30,1,0,0,0,25,6,0,31,0,0,0,8,81,8110,8110091001024,-73.11019,-36.73354000000001,CONCEPCIÓN,TALCAHUANO,8765,4.202144894466629
9063,9063,9063,9064,8,81,8110,9,1,2,26,664,8110091002026,102,48,54,5,15,63,19,0,15,30,0,28,30,28,30,0,0,0,0,0,0,1,17,10,0,0,0,7,0,21,0,0,0,0,25,0,1,2,0,25,3,0,28,0,0,0,8,81,8110,8110091002026,-73.1173,-36.73379,CONCEPCIÓN,TALCAHUANO,6035,4.803380281690141
9064,9064,9064,9065,8,81,8110,9,1,1,16,4913,8110091001016,67,34,33,4,9,43,11,0,0,17,0,17,17,17,17,0,0,0,0,0,0,0,5,12,0,0,0,0,0,17,0,0,0,0,15,2,0,0,0,15,2,0,17,0,0,0,8,81,8110,8110091001016,-73.11327,-36.73337,CONCEPCIÓN,TALCAHUANO,2361,3.0056755612028803
9065,9065,9065,9066,8,81,8110,9,1,2,9,664,8110091002009,146,67,79,16,22,88,20,0,20,44,0,42,44,43,44,0,0,0,0,0,0,2,17,19,3,0,1,0,0,42,0,0,0,0,37,1,1,3,0,34,7,1,41,0,0,0,8,81,8110,8110091002009,-73.11499,-36.73375,CONCEPCIÓN,TALCAHUANO,5559,7.305252743299155
9066,9066,9066,9067,8,81,8110,9,1,1,25,4913,8110091001025,106,43,63,9,18,68,11,0,20,35,0,33,35,34,30,0,0,5,0,0,0,5,6,15,7,0,0,1,0,32,0,0,0,0,31,2,0,0,0,24,9,0,33,0,0,0,8,81,8110,8110091001025,-73.11077,-36.7339,CONCEPCIÓN,TALCAHUANO,8462,4.002505317891751
9067,9067,9067,9068,8,81,8110,9,1,1,17,4913,8110091001017,42,19,23,0,4,23,15,0,14,12,0,12,12,14,12,0,0,0,0,0,0,4,4,4,0,0,0,0,0,12,0,0,0,0,10,1,1,0,0,10,2,0,12,0,0,0,8,81,8110,8110091001017,-73.113,-36.73362,CONCEPCIÓN,TALCAHUANO,2195,3.0038268792710707
9068,9068,9068,9069,8,81,8110,9,1,2,10,664,8110091002010,126,60,66,6,20,86,14,0,9,39,0,35,39,35,38,0,0,0,1,0,0,4,6,23,1,0,0,5,0,29,0,0,0,0,30,0,4,0,0,29,5,0,34,0,0,0,8,81,8110,8110091002010,-73.11378,-36.734,CONCEPCIÓN,TALCAHUANO,5199,4.104847085978073
9069,9069,9069,9070,8,81,8110,9,1,1,27,4913,8110091001027,21,9,12,0,0,11,6,0,5,5,0,5,5,6,5,0,0,0,0,0,0,1,0,3,1,0,0,1,0,4,0,0,0,0,5,0,0,0,0,4,1,0,5,0,0,0,8,81,8110,8110091001027,-73.11158,-36.73401,CONCEPCIÓN,TALCAHUANO,4349,1.2009657392504025
9070,9070,9070,9071,8,81,8110,9,1,2,11,664,8110091002011,85,36,49,6,10,58,11,0,5,31,0,29,31,29,31,0,0,0,0,0,0,1,14,9,3,0,1,1,0,27,0,0,0,0,20,0,5,3,0,19,8,1,28,0,0,0,8,81,8110,8110091002011,-73.1141,-36.73425,CONCEPCIÓN,TALCAHUANO,5354,3.5031751961150546
9071,9071,9071,9072,8,81,8110,9,1,1,34,4913,8110091001034,72,38,34,0,12,49,0,0,5,23,0,22,23,22,23,0,0,0,0,0,0,0,2,12,7,0,0,9,0,12,0,0,1,0,20,0,2,0,0,13,7,1,22,0,0,0,8,81,8110,8110091001034,-73.10861,-36.73419000000001,CONCEPCIÓN,TALCAHUANO,7471,0.10192745281756124
9072,9072,9072,9073,8,81,8110,9,1,2,12,664,8110091002012,132,71,61,12,14,94,12,0,5,38,0,33,38,33,38,0,0,0,0,0,0,10,8,8,7,0,0,11,1,21,0,0,0,0,14,17,2,0,0,9,24,0,33,0,0,0,8,81,8110,8110091002012,-73.11440999999998,-36.73451,CONCEPCIÓN,TALCAHUANO,5036,4.8052422557585395
9073,9073,9073,9074,8,81,8110,9,1,1,28,4913,8110091001028,84,39,45,4,15,57,8,0,0,27,0,26,27,26,27,0,0,0,0,0,0,2,24,0,0,0,0,2,0,23,1,0,0,0,21,0,2,3,0,20,6,0,26,0,0,0,8,81,8110,8110091001028,-73.11178000000002,-36.73468,CONCEPCIÓN,TALCAHUANO,6135,2.4027383863080685
